"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2007","522.51","519.03","526.38","517.37","138.47M","0.67%"
"06/08/2007","519.05","515.12","519.15","509.97","179.95M","0.76%"
"06/07/2007","515.12","525.29","528.58","514.76","224.18M","-1.94%"
"06/06/2007","525.29","531.01","531.01","522.57","190.77M","-1.09%"
"06/05/2007","531.08","532.86","533.13","527.68","166.73M","-0.33%"
"06/04/2007","532.86","526.44","533.70","525.23","187.75M","1.20%"
"06/01/2007","526.52","520.75","527.94","520.75","159.99M","1.11%"
"05/31/2007","520.75","524.83","527.29","519.70","210.84M","-0.78%"
"05/30/2007","524.83","514.38","525.17","511.73","212.23M","2.02%"
"05/29/2007","514.42","518.85","518.85","510.67","163.94M","-0.85%"
"05/25/2007","518.85","511.70","519.10","511.70","135.03M","1.40%"
"05/24/2007","511.70","519.75","524.52","509.58","224.12M","-1.55%"
"05/23/2007","519.75","518.27","525.32","518.27","214.61M","0.28%"
"05/22/2007","518.29","522.77","526.19","518.00","191.35M","-0.86%"
"05/21/2007","522.77","518.85","527.38","518.85","262.33M","0.76%"
"05/18/2007","518.85","510.21","518.86","510.21","219.81M","1.69%"
"05/17/2007","510.21","503.52","513.30","500.84","207.49M","1.28%"
"05/16/2007","503.76","500.64","503.76","495.79","209.56M","0.53%"
"05/15/2007","501.10","501.33","505.84","499.85","171.21M","-0.05%"
"05/14/2007","501.33","499.43","502.93","498.75","177.88M","0.36%"
"05/11/2007","499.51","488.99","500.08","488.99","173.38M","2.15%"
"05/10/2007","488.99","498.27","498.93","488.50","209.29M","-2.00%"
"05/09/2007","498.99","498.59","499.63","492.22","215.68M","0.07%"
"05/08/2007","498.65","497.80","499.25","491.96","166.68M","0.17%"
"05/07/2007","497.80","497.17","498.39","494.46","142.01M","0.12%"
"05/04/2007","497.19","497.68","504.26","495.15","204.83M","-0.10%"
"05/03/2007","497.69","492.76","498.96","492.10","196.87M","1.00%"
"05/02/2007","492.77","489.29","494.10","488.83","192.53M","0.71%"
"05/01/2007","489.29","487.50","490.56","484.50","216.26M","0.37%"
"04/30/2007","487.50","493.36","497.37","487.46","206.75M","-1.19%"
"04/27/2007","493.36","493.85","496.34","489.91","177.79M","-0.10%"
"04/26/2007","493.85","493.49","495.53","489.32","219.53M","0.07%"
"04/25/2007","493.52","483.69","495.84","483.69","231.17M","2.03%"
"04/24/2007","483.70","486.18","486.74","482.32","188.95M","-0.51%"
"04/23/2007","486.18","487.55","491.13","485.86","200.51M","-0.28%"
"04/20/2007","487.55","477.40","487.85","477.40","242.19M","2.13%"
"04/19/2007","477.40","482.22","482.22","475.68","164.77M","-1.00%"
"04/18/2007","482.24","485.49","485.49","480.35","202.67M","-0.67%"
"04/17/2007","485.49","487.18","489.26","483.28","198.48M","-0.35%"
"04/16/2007","487.18","483.66","487.19","480.35","186.31M","0.73%"
"04/13/2007","483.66","483.33","484.50","481.14","155.06M","0.07%"
"04/12/2007","483.33","476.53","483.37","475.51","198.66M","1.43%"
"04/11/2007","476.53","479.94","481.91","475.47","217.54M","-0.71%"
"04/10/2007","479.94","473.31","480.59","473.31","183.22M","1.40%"
"04/09/2007","473.31","474.05","478.71","472.29","181.33M","-0.16%"
"04/05/2007","474.05","472.56","475.14","471.59","161.72M","0.32%"
"04/04/2007","472.56","470.45","472.90","466.52","182.49M","0.45%"
"04/03/2007","470.45","468.51","471.60","464.87","201.08M","0.41%"
"04/02/2007","468.51","463.37","469.39","463.37","182.30M","1.11%"
"03/30/2007","463.37","469.19","469.20","461.65","182.82M","-1.24%"
"03/29/2007","469.19","464.95","469.99","464.95","228.25M","0.91%"
"03/28/2007","464.96","465.94","468.53","463.32","225.26M","-0.21%"
"03/27/2007","465.96","465.79","466.87","462.87","202.14M","0.04%"
"03/26/2007","465.79","462.18","466.24","459.37","203.25M","0.78%"
"03/23/2007","462.18","459.35","463.89","459.35","188.52M","0.62%"
"03/22/2007","459.35","451.45","462.12","451.45","257.67M","1.75%"
"03/21/2007","451.45","443.70","453.27","443.70","228.19M","1.75%"
"03/20/2007","443.70","440.87","443.96","438.96","292.49M","0.64%"
"03/19/2007","440.87","433.25","441.45","433.25","183.68M","1.76%"
"03/16/2007","433.25","437.32","438.95","431.53","224.44M","-0.93%"
"03/15/2007","437.32","438.98","440.45","435.79","167.93M","-0.38%"
"03/14/2007","438.98","432.92","439.03","430.17","223.06M","1.40%"
"03/13/2007","432.93","438.55","443.58","432.32","214.60M","-1.29%"
"03/12/2007","438.58","440.15","440.64","436.29","159.10M","-0.36%"
"03/09/2007","440.17","441.34","444.26","438.14","198.11M","-0.27%"
"03/08/2007","441.34","439.61","443.46","438.51","205.43M","0.39%"
"03/07/2007","439.61","433.48","446.32","432.99","264.54M","1.39%"
"03/06/2007","433.57","425.84","433.91","425.84","197.35M","1.82%"
"03/05/2007","425.84","428.92","431.49","423.04","218.77M","-0.72%"
"03/02/2007","428.92","435.77","435.88","426.64","199.12M","-1.57%"
"03/01/2007","435.77","436.83","440.03","428.70","243.96M","-0.24%"
"02/28/2007","436.83","436.36","443.19","436.22","264.57M","0.11%"
"02/27/2007","436.37","454.20","454.20","433.57","264.22M","-3.93%"
"02/26/2007","454.23","451.66","457.77","451.66","176.56M","0.57%"
"02/23/2007","451.66","450.72","454.00","450.40","172.37M","0.21%"
"02/22/2007","450.72","446.46","451.45","444.44","192.18M","0.95%"
"02/21/2007","446.46","443.31","447.47","439.90","191.54M","0.71%"
"02/20/2007","443.31","446.65","446.65","440.70","149.14M","-0.75%"
"02/16/2007","446.65","447.07","448.13","445.62","154.10M","-0.12%"
"02/15/2007","447.19","451.51","451.51","444.65","188.32M","-1.01%"
"02/14/2007","451.75","450.50","455.30","448.81","169.17M","0.18%"
"02/13/2007","450.95","445.20","451.08","445.20","151.37M","1.29%"
"02/12/2007","445.20","450.55","450.55","443.27","153.58M","-1.19%"
"02/09/2007","450.58","452.57","454.53","448.91","153.30M","-0.44%"
"02/08/2007","452.58","448.10","453.54","445.72","178.04M","1.00%"
"02/07/2007","448.10","450.82","454.22","446.23","162.28M","-0.75%"
"02/06/2007","451.50","452.63","454.75","448.84","161.60M","-0.25%"
"02/05/2007","452.63","451.94","455.86","451.12","159.84M","-0.20%"
"02/02/2007","453.52","451.94","455.28","447.94","184.20M","0.35%"
"02/01/2007","451.95","447.09","452.86","445.96","217.37M","1.08%"
"01/31/2007","447.11","446.17","449.53","442.83","207.13M","0.21%"
"01/30/2007","446.17","437.01","447.04","437.01","203.82M","2.10%"
"01/29/2007","437.01","439.13","442.52","435.64","170.43M","-0.49%"
"01/26/2007","439.16","438.40","442.82","438.07","184.45M","0.17%"
"01/25/2007","438.40","447.53","447.53","437.54","198.74M","-2.04%"
"01/24/2007","447.53","445.23","448.17","439.83","190.07M","0.52%"
"01/23/2007","445.23","434.67","447.64","434.67","236.41M","2.43%"
"01/22/2007","434.67","437.17","439.94","432.45","219.11M","-0.57%"
"01/19/2007","437.17","426.58","437.57","426.58","231.35M","2.48%"
"01/18/2007","426.58","429.73","434.13","423.38","208.51M","-0.74%"
"01/17/2007","429.75","424.61","430.99","424.50","221.91M","1.21%"
"01/16/2007","424.61","429.37","430.56","422.61","206.61M","-1.11%"
"01/12/2007","429.37","418.58","430.09","418.58","233.21M","2.58%"
"01/11/2007","418.58","421.80","431.47","417.66","282.76M","-0.76%"
"01/10/2007","421.80","428.78","428.78","419.74","259.84M","-1.63%"
"01/09/2007","428.78","433.45","433.45","424.75","263.70M","-1.08%"
"01/08/2007","433.45","433.57","438.87","429.06","226.61M","-0.03%"
"01/05/2007","433.57","430.28","434.90","428.25","259.78M","0.76%"
"01/04/2007","430.28","438.80","438.80","428.86","312.76M","-1.94%"
"01/03/2007","438.80","455.53","455.53","435.94","304.46M","-3.67%"
"12/29/2006","455.53","459.85","459.85","454.10","112.96M","-0.94%"
"12/28/2006","459.85","458.88","460.68","457.58","102.83M","0.21%"
"12/27/2006","458.89","453.69","459.26","452.64","107.58M","1.14%"
"12/26/2006","453.71","452.91","457.39","450.60","102.44M","0.18%"
"12/22/2006","452.91","456.56","457.47","452.91","109.18M","-0.80%"
"12/21/2006","456.56","459.17","461.72","453.00","149.43M","-0.57%"
"12/20/2006","459.17","464.83","465.14","458.93","157.03M","-1.22%"
"12/19/2006","464.83","457.76","465.94","452.64","181.43M","1.54%"
"12/18/2006","457.76","470.36","470.36","457.30","197.66M","-2.68%"
"12/15/2006","470.36","476.03","476.10","469.87","200.67M","-1.19%"
"12/14/2006","476.03","467.58","477.94","467.58","185.42M","1.81%"
"12/13/2006","467.58","462.69","468.95","462.27","167.81M","1.05%"
"12/12/2006","462.72","461.52","465.85","459.91","168.45M","0.26%"
"12/11/2006","461.52","462.09","464.29","458.81","145.51M","-0.13%"
"12/08/2006","462.11","462.69","467.34","461.51","167.33M","-0.13%"
"12/07/2006","462.69","465.02","466.15","460.41","149.48M","-0.50%"
"12/06/2006","465.02","468.49","471.66","464.87","184.06M","-0.76%"
"12/05/2006","468.58","467.03","471.38","464.22","162.70M","0.33%"
"12/04/2006","467.03","466.49","467.03","461.87","136.69M","0.11%"
"12/01/2006","466.54","464.36","467.32","457.61","181.23M","0.47%"
"11/30/2006","464.36","460.59","467.48","459.59","220.21M","0.82%"
"11/29/2006","460.59","447.76","463.02","447.76","224.24M","2.86%"
"11/28/2006","447.80","439.49","448.72","439.49","161.23M","1.89%"
"11/27/2006","439.49","440.86","445.04","438.12","142.50M","-0.31%"
"11/24/2006","440.86","442.73","444.88","440.12","50.05M","-0.42%"
"11/22/2006","442.73","445.23","446.16","438.28","144.85M","-0.56%"
"11/21/2006","445.23","437.21","445.86","437.21","156.76M","1.83%"
"11/20/2006","437.21","439.13","441.36","434.67","165.65M","-0.44%"
"11/17/2006","439.13","435.33","439.92","430.48","190.62M","0.87%"
"11/16/2006","435.33","447.98","450.14","435.28","205.32M","-2.82%"
"11/15/2006","447.98","444.10","449.93","443.51","180.34M","0.78%"
"11/14/2006","444.52","443.10","445.73","441.59","143.08M","0.31%"
"11/13/2006","443.15","442.98","446.38","439.20","151.37M","0.04%"
"11/10/2006","442.98","442.35","443.84","440.57","137.04M","-0.91%"
"11/09/2006","447.04","442.86","450.75","442.86","205.10M","0.78%"
"11/08/2006","443.56","435.83","444.19","434.06","196.51M","1.77%"
"11/07/2006","435.84","439.53","439.59","433.34","164.68M","-0.84%"
"11/06/2006","439.53","434.98","440.45","432.91","161.80M","1.04%"
"11/03/2006","435.01","427.02","436.73","427.02","172.91M","1.87%"
"11/02/2006","427.02","426.21","429.32","422.08","172.43M","0.19%"
"11/01/2006","426.23","429.74","431.59","422.14","184.66M","-0.82%"
"10/31/2006","429.74","425.56","430.10","420.11","211.94M","0.98%"
"10/30/2006","425.56","431.89","431.89","424.05","169.28M","-1.47%"
"10/27/2006","431.89","435.47","438.05","431.18","173.07M","-0.88%"
"10/26/2006","435.72","435.84","440.58","432.18","193.42M","-0.03%"
"10/25/2006","435.84","428.37","438.17","425.71","250.93M","1.74%"
"10/24/2006","428.37","422.13","428.97","420.75","199.08M","1.48%"
"10/23/2006","422.13","421.35","423.01","416.55","172.11M","0.19%"
"10/20/2006","421.35","425.35","426.22","419.46","182.25M","-0.94%"
"10/19/2006","425.35","417.74","425.37","417.74","183.18M","1.82%"
"10/18/2006","417.76","420.58","423.85","415.22","175.69M","-0.67%"
"10/17/2006","420.58","423.39","423.52","417.62","162.52M","-0.66%"
"10/16/2006","423.39","414.44","423.75","414.44","176.94M","2.16%"
"10/13/2006","414.44","408.83","417.82","408.83","188.87M","1.37%"
"10/12/2006","408.84","401.46","409.03","401.46","196.93M","1.84%"
"10/11/2006","401.46","406.73","406.73","400.10","190.19M","-1.30%"
"10/10/2006","406.73","400.95","407.99","398.89","220.45M","1.44%"
"10/09/2006","400.95","406.16","410.12","400.36","156.37M","-1.28%"
"10/06/2006","406.16","405.56","406.56","399.63","176.24M","0.15%"
"10/05/2006","405.56","399.94","407.21","399.94","215.29M","1.41%"
"10/04/2006","399.94","393.86","400.45","388.17","279.89M","1.54%"
