"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2008","142.34","130.31","142.78","129.00","","9.11%"
"01/22/2008","130.45","125.15","131.65","122.08","","4.04%"
"01/18/2008","125.39","126.54","129.40","123.10","","-0.90%"
"01/17/2008","126.53","129.08","130.48","126.40","","-1.99%"
"01/16/2008","129.10","126.61","131.18","126.28","","1.96%"
"01/15/2008","126.62","130.72","130.72","126.11","","-3.31%"
"01/14/2008","130.96","131.47","133.57","127.53","","-0.36%"
"01/11/2008","131.43","131.03","133.79","127.42","","0.24%"
"01/10/2008","131.11","128.57","133.26","124.95","","1.93%"
"01/09/2008","128.63","126.26","128.85","121.97","","1.93%"
"01/08/2008","126.19","131.56","135.26","125.97","","-4.07%"
"01/07/2008","131.55","130.26","132.02","127.42","","0.96%"
"01/04/2008","130.30","135.65","135.65","130.15","","-4.10%"
"01/03/2008","135.87","140.79","140.96","135.58","","-3.44%"
"01/02/2008","140.71","141.69","142.97","138.89","","-0.71%"
"12/31/2007","141.71","140.40","142.60","139.65","","0.88%"
"12/28/2007","140.48","141.12","142.91","139.07","","-0.55%"
"12/27/2007","141.26","144.77","144.79","140.89","","-3.47%"
"12/26/2007","146.34","149.44","149.44","145.68","","-2.15%"
"12/24/2007","149.55","143.84","149.55","143.84","","3.97%"
"12/21/2007","143.84","141.42","144.14","141.42","","1.73%"
"12/20/2007","141.40","142.62","143.79","140.30","","-0.81%"
"12/19/2007","142.55","140.50","143.04","140.25","","1.39%"
"12/18/2007","140.59","139.45","141.94","137.03","","0.95%"
"12/17/2007","139.27","142.88","142.88","139.18","","-2.53%"
"12/14/2007","142.88","147.73","149.12","142.88","","-3.37%"
"12/13/2007","147.87","149.67","149.67","145.16","","-1.31%"
"12/12/2007","149.83","149.56","155.65","147.90","","0.25%"
"12/11/2007","149.46","159.37","160.75","149.33","","-6.26%"
"12/10/2007","159.44","155.48","159.44","154.63","","2.53%"
"12/07/2007","155.51","156.60","158.24","155.14","","-0.73%"
"12/06/2007","156.66","151.63","156.69","150.94","","3.28%"
"12/05/2007","151.69","146.39","151.74","146.39","","3.66%"
"12/04/2007","146.33","150.28","150.28","146.22","","-2.69%"
"12/03/2007","150.37","151.54","151.54","148.59","","-0.78%"
"11/30/2007","151.55","148.20","153.12","148.20","","2.29%"
"11/29/2007","148.16","148.68","149.56","145.43","","-0.37%"
"11/28/2007","148.71","142.25","149.04","142.25","","4.63%"
"11/27/2007","142.13","138.36","142.18","138.01","","2.62%"
"11/26/2007","138.50","146.30","146.30","138.14","","-5.32%"
"11/23/2007","146.28","142.94","146.68","142.94","","2.38%"
"11/21/2007","142.88","143.62","144.04","140.36","","-0.58%"
"11/20/2007","143.71","146.70","149.56","140.80","","-2.05%"
"11/19/2007","146.72","150.83","150.83","146.60","","-2.78%"
"11/16/2007","150.92","153.01","153.89","149.24","","-1.28%"
"11/15/2007","152.88","154.21","155.02","151.32","","-0.90%"
"11/14/2007","154.27","157.32","159.44","153.97","","-1.97%"
"11/13/2007","157.37","151.20","157.37","151.20","","4.08%"
"11/12/2007","151.20","151.36","154.51","150.29","","-0.01%"
"11/09/2007","151.22","151.65","152.85","149.68","","-0.66%"
"11/08/2007","152.22","151.57","153.05","149.49","","0.46%"
"11/07/2007","151.53","157.19","157.19","151.53","","-3.65%"
"11/06/2007","157.27","156.21","157.27","154.10","","0.73%"
"11/05/2007","156.13","158.20","158.27","154.82","","-1.38%"
"11/02/2007","158.32","161.84","162.06","156.00","","-2.16%"
"11/01/2007","161.82","167.96","167.96","161.34","","-3.78%"
"10/31/2007","168.18","165.06","168.18","164.45","","1.95%"
"10/30/2007","164.97","163.58","166.38","162.91","","0.87%"
"10/29/2007","163.55","164.62","165.80","162.90","","-0.76%"
"10/26/2007","164.81","163.66","166.47","162.46","","0.75%"
"10/25/2007","163.59","162.93","165.25","161.07","","0.40%"
"10/24/2007","162.94","163.68","163.68","159.26","","-0.57%"
"10/23/2007","163.87","161.86","164.44","161.73","","1.31%"
"10/22/2007","161.75","159.63","161.96","157.62","","1.28%"
"10/19/2007","159.71","165.46","165.46","159.17","","-3.54%"
"10/18/2007","165.57","165.06","167.14","162.24","","0.25%"
"10/17/2007","165.16","165.07","166.05","161.45","","0.09%"
"10/16/2007","165.01","167.39","167.39","164.74","","-1.42%"
"10/15/2007","167.39","171.82","172.32","166.95","","-2.64%"
"10/12/2007","171.93","172.95","173.91","171.56","","-0.66%"
"10/11/2007","173.07","173.07","173.07","173.07","","-1.08%"
"10/10/2007","174.96","175.51","176.02","173.66","","-0.39%"
"10/09/2007","175.64","173.58","175.64","171.88","","1.22%"
"10/08/2007","173.52","176.78","176.78","173.43","","-1.97%"
"10/05/2007","177.00","173.68","177.01","173.16","","1.99%"
"10/04/2007","173.55","172.81","173.55","170.91","","0.47%"
"10/03/2007","172.73","172.99","173.33","171.72","","-0.15%"
"10/02/2007","172.99","170.28","172.99","170.28","","1.59%"
"10/01/2007","170.29","167.18","170.37","167.12","","1.83%"
"09/28/2007","167.23","167.78","167.78","166.18","","-0.30%"
"09/27/2007","167.74","166.49","168.07","166.49","","0.76%"
"09/26/2007","166.48","165.09","166.82","165.09","","0.70%"
"09/25/2007","165.32","168.49","168.49","165.06","","-1.91%"
"09/24/2007","168.54","165.75","168.95","165.75","","1.71%"
"09/21/2007","165.70","165.43","167.22","165.43","","0.19%"
"09/20/2007","165.39","168.23","168.23","165.38","","-1.77%"
"09/19/2007","168.37","165.28","169.55","165.28","","1.87%"
"09/18/2007","165.28","159.57","165.28","159.57","","3.62%"
"09/17/2007","159.50","160.07","160.34","158.27","","-0.36%"
"09/14/2007","160.08","159.98","160.10","157.69","","0.04%"
"09/13/2007","160.01","156.86","160.92","156.86","","1.98%"
"09/12/2007","156.90","156.82","157.92","155.63","","0.05%"
"09/11/2007","156.82","154.50","157.00","154.50","","1.53%"
"09/10/2007","154.46","155.96","156.73","152.78","","-0.92%"
"09/07/2007","155.89","159.60","159.60","155.41","","-2.37%"
"09/06/2007","159.67","158.30","159.90","156.58","","0.90%"
"09/05/2007","158.24","162.48","162.48","157.55","","-2.65%"
"09/04/2007","162.55","160.23","163.97","159.06","","1.47%"
"08/31/2007","160.19","156.74","161.70","156.74","","2.24%"
"08/30/2007","156.68","155.46","157.17","154.01","","0.75%"
"08/29/2007","155.51","151.50","155.51","151.50","","2.73%"
"08/28/2007","151.38","156.42","156.42","151.27","","-3.21%"
